7516	1	12
7504	2	12
20289	3	4
20288	4	4
12	6	14
5	7	34
21	7	94
20286	8	4
13	9	14
20287	10	4
7447	11	12
9	13	14
15	14	33
20290	15	4
11	16	14
7	18	33
7515	19	12
7514	20	12
7485	23	12
24	24	14
20298	25	34
20299	25	68
20283	26	4
25	27	33
20279	29	4
20281	30	4
20296	31	34
20297	31	68
7459	32	12
32	33	14
33	34	14
20280	35	4
7494	36	12
38	37	33
7491	38	12
7455	39	12
20285	40	4
80	41	9
44	42	9
53	43	14
95365	45	14
7484	46	12
7480	47	12
16619	48	4
49	49	33
16617	51	4
57	54	14
16623	55	4
7474	56	12
59	57	34
62	57	94
16620	58	4
16624	59	4
63	60	64
61967	62	19
61968	62	72
66	63	14
7449	65	12
72	67	33
7483	68	12
73	69	86
16570	70	4
75	71	9
16569	72	4
16622	73	4
81	76	14
7489	77	12
83	78	14
84	79	14
57706	80	8
57707	80	79
88	81	86
16571	82	4
57716	83	8
57717	83	79
62125	84	19
62126	84	72
61927	85	19
61928	85	72
93	86	9
57956	87	8
57957	87	79
97	88	9
16568	89	4
55429	90	64
99	91	64
102	92	14
103	94	9
105	95	9
106	96	34
110	96	94
57755	97	8
57756	97	79
112	99	86
113	100	14
16621	101	4
16573	104	4
57698	105	8
57699	105	79
55426	106	64
117	107	14
118	108	14
61909	109	19
61910	109	143
16572	110	4
125	112	9
57708	115	8
57709	115	79
61919	118	19
61920	118	72
7470	119	12
140	122	9
141	123	9
143	124	86
145	125	4
57690	127	8
57691	127	79
146	128	14
16574	129	4
16613	130	4
152	131	14
151	133	9
154	134	4
61917	135	19
61918	135	72
172	136	14
16577	137	4
7471	138	12
16612	139	4
160	140	34
169	140	94
159	141	9
161	142	33
16594	143	34
16595	143	74
20324	145	26
20325	145	40
61901	146	19
61902	146	72
57692	147	8
57693	147	79
168	148	14
7461	149	12
170	150	14
7458	151	12
171	152	14
180	155	14
68676	157	2
61903	158	19
61904	158	72
16607	159	4
188	160	14
7492	163	12
193	165	33
16616	166	4
197	167	14
199	168	39
196	168	42
205	168	51
198	169	86
16611	170	4
55411	171	50
203	173	9
7460	174	12
16605	175	4
16579	177	4
210	178	14
211	179	33
212	180	14
216	181	14
20314	182	26
20315	182	40
214	183	38
16608	184	4
20326	185	26
20327	185	40
95559	187	14
7493	188	12
55410	189	50
7453	190	12
95377	191	14
7472	192	12
95378	193	9
229	196	34
232	196	94
16578	197	4
233	198	4
61905	199	19
61906	199	143
68677	200	21
20316	201	26
20317	201	40
55428	202	64
240	203	14
16609	206	4
7486	207	12
101216	208	8
101217	208	79
251	209	14
248	211	33
16606	213	4
57694	216	8
57695	216	79
257	218	34
263	218	94
53997	219	39
53998	219	42
53999	219	51
260	220	9
57696	221	8
57697	221	79
265	222	14
20300	223	26
20301	223	40
61907	224	19
61908	224	72
59161	225	19
59162	225	143
7450	226	12
57775	227	8
57776	227	79
278	228	33
281	229	21
84454	230	50
16575	231	4
283	232	86
287	234	14
292	235	64
20309	236	39
20310	236	42
20311	236	51
294	237	9
78603	240	9
306	241	33
7451	242	12
16580	243	4
57704	244	8
57705	244	79
7495	245	12
305	247	14
308	248	38
307	249	86
310	250	38
313	251	34
315	251	94
7479	253	12
16600	255	4
317	257	14
16582	260	4
57722	261	8
57723	261	79
61915	262	19
61916	262	72
324	263	14
327	264	9
78622	265	9
3367	266	14
20312	267	26
20313	267	40
330	268	14
16581	269	4
7490	271	12
16584	272	4
338	273	64
73821	275	64
61933	276	19
61934	276	72
91194	277	14
16596	278	4
16598	279	4
346	281	64
347	282	64
57726	283	8
57727	283	79
7481	284	12
16599	287	4
354	288	9
357	291	14
7473	293	12
7488	294	12
94828	296	4
364	297	9
363	299	9
7448	301	12
368	302	9
15085	303	9
57924	308	8
57925	308	79
57920	309	8
57921	309	79
3600	310	14
7457	312	12
381	313	14
61939	314	19
61940	314	72
7454	316	12
20292	317	4
20293	319	4
62095	320	19
62096	320	72
7475	321	12
391	322	64
7469	323	12
16601	324	4
392	325	64
396	326	64
7468	329	12
401	330	9
62091	331	19
62092	331	72
7482	332	12
406	335	64
7477	337	12
57712	340	8
57713	340	79
3593	341	14
57749	343	8
57750	343	79
416	344	9
20291	345	4
95555	346	14
7452	347	12
7456	348	12
7476	351	12
429	353	64
433	354	15
432	356	34
436	356	94
7487	367	12
57747	368	8
57748	368	79
95350	372	14
7478	374	12
57700	375	8
57701	375	79
57948	376	8
57949	376	79
57736	387	8
57737	387	79
57978	388	8
57979	388	79
95557	389	14
57916	392	8
57917	392	79
61955	394	19
61956	394	143
57769	395	8
57770	395	79
57710	396	8
57711	396	79
57724	400	8
57725	400	79
57980	401	8
57981	401	79
57958	402	8
57959	402	79
499	403	64
57763	404	8
57764	404	79
7512	407	12
61937	408	19
61938	408	72
61969	409	19
61970	409	72
61965	412	19
61966	412	143
512	413	64
78623	414	9
57740	415	8
57741	415	79
61941	420	19
61942	420	72
57767	421	8
57768	421	79
523	422	9
61921	424	19
61922	424	72
57714	425	8
57715	425	79
57982	426	8
57983	426	79
530	427	9
533	429	64
535	430	14
20337	431	4
57827	432	8
57828	432	79
540	433	9
61923	434	19
61924	434	72
545	435	64
57718	436	8
57719	436	79
548	439	9
57751	440	8
57752	440	79
552	441	14
57720	442	8
57721	442	79
557	444	64
556	445	64
95551	446	14
558	447	34
564	447	94
559	448	64
561	449	64
565	450	64
563	451	14
566	452	64
567	453	64
569	455	9
20331	456	4
61947	457	19
61948	457	72
570	458	64
57777	459	8
57778	459	79
573	460	9
95553	461	14
7503	462	12
579	463	14
582	464	64
580	465	64
7499	466	12
57745	467	8
57746	467	79
583	468	9
586	470	9
587	471	64
20332	472	4
95560	473	9
591	474	64
592	475	64
95366	476	9
7507	477	12
596	478	64
598	479	33
597	480	64
20305	481	4
599	482	9
600	483	64
61957	484	19
61958	484	143
7510	485	12
88422	486	19
88423	486	84
606	488	64
609	489	64
607	490	14
608	491	64
610	492	64
7497	493	12
613	494	9
7498	495	12
20294	496	4
62011	497	19
62012	497	143
619	499	9
617	500	9
622	501	9
621	502	64
62087	503	19
62088	503	72
61951	504	19
61952	504	72
624	505	64
625	506	64
61913	507	19
61914	507	72
630	508	9
629	509	64
20303	510	4
20302	511	4
7500	512	12
62149	513	19
62150	513	72
638	514	14
7509	515	12
640	516	64
61953	518	19
61954	518	72
78587	519	14
644	520	33
646	521	64
645	522	14
648	523	64
20323	524	4
652	525	64
61925	526	19
61926	526	72
62089	527	19
62090	527	72
61963	528	19
61964	528	72
62153	529	19
62154	529	72
20318	530	4
3628	532	14
663	534	14
664	535	9
666	536	14
61959	539	19
61960	539	143
7501	540	12
3627	542	9
7496	543	12
61961	544	19
61962	544	72
3607	545	14
62127	546	19
62128	546	72
20329	547	4
683	548	9
678	549	64
7513	550	12
681	551	9
684	552	14
685	553	64
61979	554	19
61980	554	143
62147	555	19
62148	555	143
20295	556	4
688	558	9
61929	559	19
61930	559	72
61973	560	19
61974	560	72
694	561	34
697	561	94
3614	562	9
61931	563	19
61932	563	143
703	564	14
702	565	64
7508	566	12
704	567	14
705	568	33
708	570	14
20321	571	4
7502	572	12
61911	573	19
61912	573	72
714	575	33
716	576	9
62119	577	19
62120	577	72
717	578	64
7511	579	12
7505	580	12
719	581	64
20330	582	4
724	583	14
723	584	64
7506	585	12
725	586	14
20352	587	4
7523	588	12
7525	590	12
20328	591	4
732	592	9
735	594	14
61977	595	19
61978	595	72
734	596	9
3702	597	9
737	598	9
740	599	64
741	600	14
20319	601	4
7524	602	12
20341	603	4
7529	604	12
745	605	14
748	607	14
20359	610	4
752	611	14
753	612	64
754	613	64
755	614	34
756	614	94
20322	615	4
760	619	14
7528	620	12
7530	621	12
765	623	33
766	624	33
7517	625	12
768	626	14
20357	627	4
770	628	9
771	629	14
773	630	64
7520	631	12
20353	632	4
775	633	9
777	635	9
778	636	33
20343	637	4
780	638	14
95700	640	9
784	641	33
788	642	33
20354	643	4
783	644	33
786	645	86
787	646	14
789	647	86
20344	649	4
20345	650	4
7522	652	12
797	654	64
801	656	14
67365	657	34
67366	657	74
798	658	86
7521	659	12
55419	660	50
7526	661	12
804	662	14
805	663	86
95701	668	14
55415	669	50
20339	670	4
813	671	64
814	672	64
20355	673	4
817	674	9
3659	675	50
818	676	14
825	679	14
820	680	9
7518	681	12
55420	683	50
55414	685	50
7533	686	12
55416	687	50
7537	688	12
832	690	14
20356	691	4
7519	692	12
95567	693	14
20376	694	4
20368	695	26
20369	695	40
55417	696	50
20342	697	4
20375	698	4
7531	699	12
842	700	86
845	701	64
57823	703	8
57824	703	79
849	704	64
20358	705	4
20372	706	4
20370	707	4
7538	708	12
854	710	33
7527	711	12
857	712	38
20340	713	4
20377	714	4
20371	715	4
860	716	9
861	717	14
7536	718	12
57765	719	8
57766	719	79
865	720	9
866	721	64
7642	722	12
20374	723	4
871	724	14
7539	725	12
20379	726	4
7534	727	12
873	728	64
20380	729	4
57966	732	8
57967	732	79
7540	733	12
883	735	64
888	736	14
55421	737	50
884	738	14
20392	739	34
20393	739	74
886	740	14
889	742	64
20386	743	34
20387	743	68
897	745	14
55418	746	50
20384	748	34
20385	748	68
899	749	64
901	750	64
904	752	64
905	753	33
61945	755	19
61946	755	143
20373	756	4
7532	757	12
62007	758	19
62008	758	143
913	759	9
20382	761	34
20383	761	68
3658	762	50
61999	764	19
62000	764	72
920	765	14
922	766	14
921	767	64
61949	768	19
61950	768	143
20390	771	34
20391	771	68
20388	772	34
20389	772	68
7535	773	12
61981	775	19
61982	775	72
938	780	86
942	782	64
7541	783	12
62163	785	19
62164	785	72
57753	786	8
57754	786	92
20381	787	4
20402	790	4
61995	791	19
61996	791	72
955	793	9
57761	796	8
57762	796	79
57783	797	8
57784	797	79
57738	799	8
57739	799	79
964	800	34
969	800	94
968	802	9
971	803	14
61975	804	19
61976	804	143
973	805	86
95561	806	86
57990	809	8
57991	809	79
980	810	33
62133	811	19
62134	811	143
977	812	9
58253	815	8
58254	815	92
7547	816	12
988	817	64
62161	818	19
62162	818	84
7542	819	12
20399	820	4
990	821	15
61943	822	19
61944	822	72
7546	823	12
997	824	86
20400	826	4
20395	827	4
1001	829	86
1003	830	86
20397	831	4
1013	832	14
1009	834	86
7545	835	12
1008	837	9
1015	838	14
61971	840	19
61972	840	143
7543	841	12
1014	842	15
1012	843	9
1017	844	9
1018	845	14
57964	846	8
57965	846	79
1024	849	33
1025	850	14
62009	851	19
62010	851	143
1028	852	64
57730	853	8
57731	853	79
1031	854	14
20394	856	4
1034	858	64
1035	859	64
7551	860	12
62001	861	19
62002	861	72
62165	862	19
62166	862	143
1042	863	64
1044	864	38
1043	865	14
62003	866	19
62004	866	84
1046	867	64
20378	868	4
20396	869	4
1052	870	9
7548	872	12
20401	874	4
1060	876	14
62025	877	19
62026	877	143
7544	878	12
61997	879	19
61998	879	72
62021	880	19
62022	880	143
1072	883	38
20405	884	26
20406	884	40
1077	886	9
1075	887	64
62013	888	19
62014	888	72
61983	889	19
61984	889	143
62173	890	19
62174	890	143
1084	891	9
62005	892	19
62006	892	143
62019	895	19
62020	895	72
1089	896	14
1092	897	9
1095	898	9
1096	899	64
61991	900	19
61992	900	143
20407	902	4
1099	903	14
62159	904	19
62160	904	72
1101	905	9
7553	906	12
7554	908	12
20398	909	4
20338	910	4
7550	911	12
20409	912	4
20403	913	26
20404	913	40
20347	914	4
96404	915	14
1117	916	86
1118	917	33
1120	918	64
89826	919	19
89827	919	143
1122	920	33
1121	921	14
62135	922	19
62136	922	84
1123	924	86
7549	926	12
3785	927	39
3786	927	42
1132	928	14
7557	931	12
3781	932	39
3782	932	42
3783	932	51
1138	933	14
62183	934	19
62184	934	143
1149	935	14
7556	936	12
1151	937	64
1143	938	33
1171	939	33
1150	940	34
1155	940	94
1146	941	64
7559	942	12
1148	943	14
1175	944	34
1181	944	94
3579	945	39
3580	945	42
3581	945	51
20408	946	4
20348	947	4
62171	948	19
62172	948	143
1161	949	86
3676	950	50
47948	952	6
1166	953	34
1170	953	94
20410	954	4
7558	955	12
55385	956	12
7552	957	12
1173	958	33
1172	959	34
1178	959	94
1174	960	33
20350	961	4
20346	962	4
1185	963	64
1182	964	9
1186	965	86
62197	966	19
62198	966	143
7555	967	12
20411	968	4
1188	970	14
1187	971	33
58025	973	8
58026	973	79
20413	974	4
20351	975	4
3583	976	39
3584	976	42
3585	976	51
20349	977	4
96405	978	9
1201	979	9
1202	980	14
1205	981	14
1206	982	14
1203	983	86
1208	984	33
1210	985	86
1212	986	14
7643	987	12
95367	988	86
1216	989	34
1218	989	94
7560	990	12
1221	991	14
96307	992	14
1220	993	86
1222	994	34
1223	994	94
7562	995	12
20414	996	4
7561	997	12
1228	999	14
55384	1000	12
1235	1002	64
55383	1003	12
1234	1004	33
16576	1005	4
20416	1006	34
20417	1006	68
1240	1008	14
1239	1009	15
1231	1010	9
1248	1011	14
1249	1012	33
1246	1013	38
16602	1014	4
1238	1015	34
1251	1015	94
20412	1016	4
54082	1017	26
54083	1017	40
54084	1017	73
1247	1018	38
1241	1019	34
1252	1019	94
1245	1020	14
1260	1021	38
1256	1022	34
1266	1022	94
1257	1023	34
1275	1023	94
1259	1025	34
1271	1025	94
1258	1026	34
1270	1026	94
20365	1027	26
20366	1027	40
20367	1027	73
16604	1028	4
1264	1029	34
1273	1029	94
16603	1030	4
1276	1031	38
1265	1032	14
1268	1033	34
